geoid,ctname,agg_income,agg_income_m
1400000US36081126700,"Census Tract 1267, Queens County, New York",67879700,18070436
1400000US36081127700,"Census Tract 1277, Queens County, New York",219570400,65755022
1400000US36081128300,"Census Tract 1283, Queens County, New York", ,**
1400000US36081129102,"Census Tract 1291.02, Queens County, New York",174080800,24192385
1400000US36081129103,"Census Tract 1291.03, Queens County, New York",190932600,41697308
1400000US36081129104,"Census Tract 1291.04, Queens County, New York",188165800,21613868
1400000US36081130100,"Census Tract 1301, Queens County, New York",162647600,24424309
1400000US36081133300,"Census Tract 1333, Queens County, New York",168634800,44883360
1400000US36081133900,"Census Tract 1339, Queens County, New York",68767600,22129129
1400000US36081134100,"Census Tract 1341, Queens County, New York",121087500,26175523
1400000US36081134701,"Census Tract 1347.01, Queens County, New York",165195100,31388215
1400000US36081134702,"Census Tract 1347.02, Queens County, New York",153652400,23137842
1400000US36081136700,"Census Tract 1367, Queens County, New York",231055000,42153140
1400000US36081137700,"Census Tract 1377, Queens County, New York",283392300,59310555
1400000US36081138501,"Census Tract 1385.01, Queens County, New York",172070900,31150628
1400000US36081138502,"Census Tract 1385.02, Queens County, New York", ,**
1400000US36081139900,"Census Tract 1399, Queens County, New York",77561300,14884964
1400000US36081140300,"Census Tract 1403, Queens County, New York",85600600,15200146
1400000US36081140901,"Census Tract 1409.01, Queens County, New York",44565300,21222213
1400000US36081140902,"Census Tract 1409.02, Queens County, New York",86187900,18769880
1400000US36081141700,"Census Tract 1417, Queens County, New York",149963700,24564612
1400000US36081142900,"Census Tract 1429, Queens County, New York",137516900,24768608
1400000US36081143500,"Census Tract 1435, Queens County, New York",111198100,28916999
1400000US36081144100,"Census Tract 1441, Queens County, New York",139384400,33849401
1400000US36081144700,"Census Tract 1447, Queens County, New York",111661400,28190410
1400000US36081145101,"Census Tract 1451.01, Queens County, New York",35567400,10950858
1400000US36081145102,"Census Tract 1451.02, Queens County, New York",90427900,15561058
1400000US36081145900,"Census Tract 1459, Queens County, New York",112992200,27802722
1400000US36081146300,"Census Tract 1463, Queens County, New York",96856500,28736837
1400000US36081146700,"Census Tract 1467, Queens County, New York",157347600,34345452
1400000US36081147100,"Census Tract 1471, Queens County, New York",137097800,29650928
1400000US36081147900,"Census Tract 1479, Queens County, New York",224238200,33988343
1400000US36081148300,"Census Tract 1483, Queens County, New York",182045800,40632856
1400000US36081150701,"Census Tract 1507.01, Queens County, New York",168889100,33253991
1400000US36081150702,"Census Tract 1507.02, Queens County, New York",159268800,29757571
1400000US36081152901,"Census Tract 1529.01, Queens County, New York",237263900,34560607
1400000US36081152902,"Census Tract 1529.02, Queens County, New York",287236200,78953545
1400000US36081155101,"Census Tract 1551.01, Queens County, New York",387652000,408773801
1400000US36081155103,"Census Tract 1551.03, Queens County, New York",249896000,44462964
1400000US36081155104,"Census Tract 1551.04, Queens County, New York",158733600,49574374
1400000US36081156700,"Census Tract 1567, Queens County, New York",24588400,7022045
1400000US36081157101,"Census Tract 1571.01, Queens County, New York",298433500,40786902
1400000US36081157102,"Census Tract 1571.02, Queens County, New York",81387700,23812806
1400000US36081157901,"Census Tract 1579.01, Queens County, New York",236436800,50345932
1400000US36081157902,"Census Tract 1579.02, Queens County, New York",156847000,47174047
1400000US36081157903,"Census Tract 1579.03, Queens County, New York",131906000,18847893
1400000US36081161700,"Census Tract 1617, Queens County, New York",213145000,33715494
1400000US36081162100,"Census Tract 1621, Queens County, New York",193005200,36160587
1400000US36081990100,"Census Tract 9901, Queens County, New York", ,**
1400000US36085000300,"Census Tract 3, Richmond County, New York",112068800,16752616
1400000US36085000600,"Census Tract 6, Richmond County, New York",73103900,21383515
1400000US36085000700,"Census Tract 7, Richmond County, New York",137490000,32976094
1400000US36085000800,"Census Tract 8, Richmond County, New York",182374900,33496523
1400000US36085000900,"Census Tract 9, Richmond County, New York",86465800,28547269
1400000US36085001100,"Census Tract 11, Richmond County, New York",90862100,28077073
1400000US36085001700,"Census Tract 17, Richmond County, New York",52567700,15755408
1400000US36085001800,"Census Tract 18, Richmond County, New York",14472400,4683978
1400000US36085002001,"Census Tract 20.01, Richmond County, New York",126864700,31966209
1400000US36085002002,"Census Tract 20.02, Richmond County, New York",164283000,37229363
1400000US36085002100,"Census Tract 21, Richmond County, New York",168625100,37565877
1400000US36085002700,"Census Tract 27, Richmond County, New York",16017700,5630770
1400000US36085002900,"Census Tract 29, Richmond County, New York",99095800,23630022
1400000US36085003300,"Census Tract 33, Richmond County, New York",165668000,30547369
1400000US36085003600,"Census Tract 36, Richmond County, New York",119062000,27181361
1400000US36085003900,"Census Tract 39, Richmond County, New York",102764300,16869531
1400000US36085004001,"Census Tract 40.01, Richmond County, New York",76867800,32803197
1400000US36085004002,"Census Tract 40.02, Richmond County, New York",87965300,22569626
1400000US36085004003,"Census Tract 40.03, Richmond County, New York",38131900,12742708
1400000US36085004004,"Census Tract 40.04, Richmond County, New York",116229000,53833266
1400000US36085004700,"Census Tract 47, Richmond County, New York",108788300,22704987
1400000US36085005000,"Census Tract 50, Richmond County, New York",168734700,27480280
1400000US36085005901,"Census Tract 59.01, Richmond County, New York",152994800,53149980
1400000US36085005902,"Census Tract 59.02, Richmond County, New York", ,**
1400000US36085006400,"Census Tract 64, Richmond County, New York",109008700,25095492
1400000US36085006700,"Census Tract 67, Richmond County, New York",194082300,36890346
1400000US36085007001,"Census Tract 70.01, Richmond County, New York",99323300,31178174
1400000US36085007002,"Census Tract 70.02, Richmond County, New York",228635400,55827755
1400000US36085007400,"Census Tract 74, Richmond County, New York",161328700,33458172
1400000US36085007500,"Census Tract 75, Richmond County, New York",126194800,30017933
1400000US36085007700,"Census Tract 77, Richmond County, New York",41812100,9332165
1400000US36085008100,"Census Tract 81, Richmond County, New York",158758900,43908307
1400000US36085009601,"Census Tract 96.01, Richmond County, New York",180457600,27219135
1400000US36085009602,"Census Tract 96.02, Richmond County, New York",138697200,22884931
1400000US36085009701,"Census Tract 97.01, Richmond County, New York",176821100,31645177
1400000US36085009702,"Census Tract 97.02, Richmond County, New York", ,**
1400000US36085010500,"Census Tract 105, Richmond County, New York",186840300,40039797
1400000US36085011201,"Census Tract 112.01, Richmond County, New York",213974400,48098157
1400000US36085011203,"Census Tract 112.03, Richmond County, New York",212657100,34378539
1400000US36085011204,"Census Tract 112.04, Richmond County, New York",8241500,8057422
1400000US36085011401,"Census Tract 114.01, Richmond County, New York",97795700,21176625
1400000US36085011402,"Census Tract 114.02, Richmond County, New York",125863900,18528225
1400000US36085012100,"Census Tract 121, Richmond County, New York",181907700,49361087
1400000US36085012200,"Census Tract 122, Richmond County, New York",172103900,26767757
1400000US36085012500,"Census Tract 125, Richmond County, New York",117785400,20994883
1400000US36085012804,"Census Tract 128.04, Richmond County, New York",169984600,33802513
1400000US36085012805,"Census Tract 128.05, Richmond County, New York",105573000,27090191
1400000US36085012806,"Census Tract 128.06, Richmond County, New York",158739300,25233820
1400000US36085013201,"Census Tract 132.01, Richmond County, New York",58789500,9732976
1400000US36085013203,"Census Tract 132.03, Richmond County, New York",272998200,42852381
1400000US36085013204,"Census Tract 132.04, Richmond County, New York",206431600,26896062
1400000US36085013301,"Census Tract 133.01, Richmond County, New York",15907500,5519656
1400000US36085013302,"Census Tract 133.02, Richmond County, New York",89259000,43322389
1400000US36085013400,"Census Tract 134, Richmond County, New York",141516000,22779674
1400000US36085013800,"Census Tract 138, Richmond County, New York",370780100,75920303
1400000US36085014100,"Census Tract 141, Richmond County, New York",82850900,15925146
1400000US36085014604,"Census Tract 146.04, Richmond County, New York",328258300,69786863
1400000US36085014605,"Census Tract 146.05, Richmond County, New York",184031200,41361262
1400000US36085014606,"Census Tract 146.06, Richmond County, New York",224480800,38483091
1400000US36085014607,"Census Tract 146.07, Richmond County, New York",220566000,38264939
1400000US36085014608,"Census Tract 146.08, Richmond County, New York",141754800,30240828
1400000US36085014700,"Census Tract 147, Richmond County, New York",177511400,35390912
1400000US36085015100,"Census Tract 151, Richmond County, New York",219911700,37896676
1400000US36085015400,"Census Tract 154, Richmond County, New York", ,**
1400000US36085015601,"Census Tract 156.01, Richmond County, New York",290678500,44850650
1400000US36085015602,"Census Tract 156.02, Richmond County, New York",145405900,25600963
1400000US36085015603,"Census Tract 156.03, Richmond County, New York",175269300,31395615
1400000US36085016901,"Census Tract 169.01, Richmond County, New York",156287900,26070912
1400000US36085017005,"Census Tract 170.05, Richmond County, New York",211578000,25784793
1400000US36085017007,"Census Tract 170.07, Richmond County, New York",199772600,24847448
1400000US36085017009,"Census Tract 170.09, Richmond County, New York",203763800,29615917
1400000US36085017011,"Census Tract 170.11, Richmond County, New York",216205100,30872098
1400000US36085017012,"Census Tract 170.12, Richmond County, New York",193351500,31135234
1400000US36085017013,"Census Tract 170.13, Richmond County, New York",160170500,58153985
1400000US36085017014,"Census Tract 170.14, Richmond County, New York",187866200,34467360
